index,Y
2998,7
2999,24
3000,20
3001,23
3002,24
3003,16
3004,31
3005,3
3006,13
3007,5
3008,31
3009,24
3010,22
3011,46
3012,41
3013,5
3014,28
3015,43
3016,19
3017,21
3018,8
3019,18
3020,7
3021,18
3022,28
3023,24
3024,40
3025,6
3026,21
3027,33
3028,5
3029,39
3030,45
3031,18
3032,30
3033,18
3034,33
3035,34
3036,11
3037,10
3038,12
3039,19
3040,24
3041,17
3042,33
3043,9
3044,32
3045,11
3046,12
3047,27
3048,14
3049,3
3050,39
3051,31
3052,9
3053,0
3054,46
3055,12
3056,24
3057,29
3058,14
3059,9
3060,33
3061,37
3062,39
3063,34
3064,21
3065,44
3066,3
3067,21
3068,29
3069,23
3070,14
3071,3
3072,40
3073,29
3074,27
3075,9
3076,7
3077,36
3078,21
3079,7
3080,21
3081,13
3082,1
3083,5
3084,44
3085,6
3086,16
3087,13
3088,21
3089,26
3090,17
3091,9
3092,36
3093,7
3094,32
3095,21
3096,26
3097,2
3098,44
3099,19
3100,36
3101,39
3102,20
3103,7
3104,28
3105,32
3106,19
3107,36
3108,29
3109,26
3110,16
3111,31
3112,33
3113,21
3114,3
3115,24
3116,44
3117,7
3118,17
3119,13
3120,31
3121,12
3122,20
3123,8
3124,36
3125,14
3126,10
3127,23
3128,29
3129,13
3130,20
3131,34
3132,29
3133,28
3134,38
3135,5
3136,33
3137,15
3138,3
3139,22
3140,13
3141,3
3142,35
3143,25
3144,34
3145,17
3146,25
3147,13
3148,12
3149,41
3150,11
3151,46
3152,46
3153,5
3154,42
3155,21
3156,45
3157,6
3158,24
3159,46
3160,43
3161,42
3162,31
3163,12
3164,0
3165,22
3166,38
3167,38
3168,34
3169,17
3170,45
3171,5
3172,14
3173,36
3174,29
3175,19
3176,23
3177,38
3178,31
3179,29
3180,28
3181,2
3182,26
3183,19
3184,41
3185,36
3186,32
3187,46
3188,11
3189,8
3190,14
3191,7
3192,27
3193,13
3194,2
3195,35
3196,39
3197,45
3198,11
3199,36
3200,23
3201,25
3202,14
3203,19
3204,23
3205,3
3206,36
3207,36
3208,35
3209,12
3210,46
3211,16
3212,16
3213,36
3214,32
3215,33
3216,38
3217,19
3218,26
3219,17
3220,33
3221,14
3222,5
3223,37
3224,25
3225,46
3226,1
3227,12
3228,18
3229,16
3230,27
3231,25
3232,39
3233,19
3234,32
3235,35
3236,11
3237,12
3238,29
3239,19
3240,11
3241,4
3242,10
3243,31
3244,17
3245,29
3246,26
3247,0
3248,19
3249,33
3250,39
3251,5
3252,43
3253,34
3254,2
3255,42
3256,37
3257,35
3258,0
3259,25
3260,30
3261,9
3262,41
3263,9
3264,15
3265,16
3266,44
3267,41
3268,4
3269,10
3270,44
3271,9
3272,7
3273,46
3274,41
3275,38
3276,23
3277,15
3278,10
3279,25
3280,4
3281,5
3282,21
3283,2
3284,5
3285,6
3286,0
3287,34
3288,3
3289,4
3290,33
3291,41
3292,8
3293,23
3294,22
3295,2
3296,39
3297,9
3298,42
3299,13
3300,25
3301,33
3302,25
3303,7
3304,18
3305,18
3306,9
3307,14
3308,25
3309,33
3310,36
3311,39
3312,39
3313,9
3314,10
3315,32
3316,11
3317,19
3318,13
3319,13
3320,28
3321,30
3322,21
3323,25
3324,4
3325,0
3326,30
3327,13
3328,30
3329,21
3330,21
3331,16
3332,3
3333,20
3334,9
3335,9
3336,5
3337,42
3338,27
3339,14
3340,35
3341,28
3342,20
3343,46
3344,35
3345,32
3346,2
3347,17
3348,21
3349,39
3350,5
3351,36
3352,26
3353,38
3354,27
3355,8
3356,45
3357,20
3358,10
3359,45
3360,27
3361,20
3362,46
3363,2
3364,1
3365,27
3366,24
3367,39
3368,25
3369,0
3370,24
3371,45
3372,42
3373,9
3374,22
3375,43
3376,36
3377,6
3378,19
3379,42
3380,29
3381,40
3382,6
3383,46
3384,21
3385,22
3386,24
3387,18
3388,21
3389,23
3390,45
3391,42
3392,21
3393,10
3394,25
3395,10
3396,23
3397,38
3398,20
3399,20
3400,15
3401,14
3402,32
3403,8
3404,34
3405,25
3406,26
3407,21
3408,5
3409,3
3410,6
3411,20
3412,36
3413,44
3414,35
3415,29
3416,24
3417,14
3418,26
3419,17
3420,42
3421,38
3422,36
3423,41
3424,30
3425,27
3426,41
3427,39
3428,19
3429,19
3430,13
3431,18
3432,9
3433,20
3434,7
3435,16
3436,23
3437,5
3438,27
3439,16
3440,20
3441,0
3442,46
3443,28
3444,27
3445,40
3446,39
3447,20
3448,0
3449,7
3450,27
3451,40
3452,13
3453,11
3454,40
3455,46
3456,9
3457,22
3458,5
3459,5
3460,14
3461,24
3462,37
3463,15
3464,34
3465,24
3466,41
3467,27
3468,6
3469,26
3470,20
3471,31
3472,22
3473,18
3474,2
3475,27
3476,4
3477,22
3478,17
3479,42
3480,21
3481,25
3482,29
3483,39
3484,37
3485,45
3486,24
3487,26
3488,17
3489,40
3490,28
3491,11
3492,25
3493,44
3494,24
3495,40
3496,21
3497,11
3498,25
3499,3
3500,10
3501,16
3502,20
3503,21
3504,43
3505,23
3506,21
3507,38
3508,44
3509,31
3510,45
3511,7
3512,26
3513,32
3514,31
3515,43
3516,16
3517,9
3518,25
3519,40
3520,29
3521,22
3522,4
3523,21
3524,11
3525,45
3526,41
3527,3
3528,9
3529,46
3530,21
3531,9
3532,3
3533,7
3534,20
3535,36
3536,32
3537,6
3538,5
3539,10
3540,20
3541,17
3542,37
3543,46
3544,0
3545,17
3546,12
3547,23
3548,3
3549,24
3550,6
3551,26
3552,0
3553,23
3554,33
3555,9
3556,16
3557,2
3558,30
3559,9
3560,24
3561,2
3562,21
3563,14
3564,2
3565,25
3566,26
3567,33
3568,10
3569,16
3570,14
3571,43
3572,33
3573,31
3574,39
3575,12
3576,5
3577,6
3578,17
3579,11
3580,43
3581,18
3582,41
3583,19
3584,21
3585,33
3586,14
3587,21
3588,26
3589,3
3590,17
3591,46
3592,28
3593,10
3594,43
3595,19
3596,11
3597,15
3598,20
3599,3
3600,29
3601,39
3602,38
3603,0
3604,12
3605,21
3606,33
3607,27
3608,39
3609,13
3610,32
3611,45
3612,12
3613,18
3614,9
3615,40
3616,6
3617,26
3618,14
3619,21
3620,39
3621,8
3622,25
3623,23
3624,39
3625,33
3626,9
3627,43
3628,39
3629,41
3630,18
3631,20
3632,16
3633,33
3634,30
3635,17
3636,16
3637,16
3638,3
3639,27
3640,27
3641,23
3642,8
3643,14
3644,38
3645,33
3646,6
3647,21
3648,21
3649,46
3650,28
3651,34
3652,42
3653,22
3654,9
3655,40
3656,2
3657,15
3658,42
3659,43
3660,36
3661,43
3662,40
3663,22
3664,19
3665,26
3666,11
3667,16
3668,22
3669,38
3670,36
3671,3
3672,42
3673,9
3674,26
3675,4
3676,23
3677,5
3678,15
3679,28
3680,14
3681,28
3682,10
3683,26
3684,18
3685,0
3686,39
3687,26
3688,12
3689,11
3690,44
3691,40
3692,43
3693,3
3694,9
3695,46
3696,20
3697,5
3698,2
3699,3
3700,26
3701,21
3702,43
3703,30
3704,42
3705,6
3706,9
3707,41
3708,43
3709,2
3710,27
3711,18
3712,6
3713,13
3714,46
3715,22
3716,31
3717,9
3718,12
3719,35
3720,27
3721,41
3722,23
3723,9
3724,7
3725,37
3726,6
3727,43
3728,5
3729,32
3730,45
3731,5
3732,10
3733,29
3734,37
3735,3
3736,8
3737,2
3738,44
3739,3
3740,35
3741,39
3742,5
3743,41
3744,34
3745,13
3746,5
3747,32
3748,36
3749,28
3750,20
3751,7
3752,24
3753,32
3754,11
3755,17
3756,17
3757,7
3758,42
3759,46
3760,3
3761,43
3762,26
3763,29
3764,19
3765,17
3766,28
3767,24
3768,39
3769,20
3770,3
3771,30
3772,44
3773,43
3774,45
3775,3
3776,11
3777,18
3778,41
3779,24
3780,6
3781,6
3782,10
3783,16
3784,2
3785,35
3786,10
3787,16
3788,13
3789,7
3790,2
3791,15
3792,37
3793,17
3794,33
3795,19
3796,20
3797,27
3798,2
3799,11
3800,32
3801,25
3802,8
3803,11
3804,41
3805,10
3806,37
3807,34
3808,26
3809,22
3810,19
3811,21
3812,0
3813,10
3814,45
3815,19
3816,34
3817,29
3818,2
3819,41
3820,8
3821,26
3822,8
3823,11
3824,32
3825,11
3826,39
3827,2
3828,2
3829,20
3830,19
3831,31
3832,7
3833,46
3834,45
3835,44
3836,24
3837,26
3838,28
3839,7
3840,23
3841,32
3842,40
3843,3
3844,4
3845,10
3846,43
3847,0
3848,17
3849,8
3850,40
3851,43
3852,34
3853,28
3854,5
3855,9
3856,30
3857,38
3858,2
3859,17
3860,5
3861,2
3862,45
3863,19
3864,26
3865,19
3866,20
3867,36
3868,36
3869,5
3870,0
3871,38
3872,45
3873,28
3874,16
3875,41
3876,21
3877,0
3878,35
3879,8
3880,22
3881,10
3882,2
3883,32
3884,8
3885,4
3886,5
3887,30
3888,2
3889,42
3890,0
3891,42
3892,6
3893,35
3894,28
3895,28
3896,21
3897,7
3898,39
3899,20
3900,11
3901,13
3902,18
3903,12
3904,2
3905,22
3906,16
3907,15
3908,24
3909,17
3910,29
3911,14
3912,39
3913,19
3914,21
3915,33
3916,6
3917,20
3918,37
3919,42
3920,42
3921,8
3922,9
3923,29
3924,14
3925,33
3926,8
3927,31
3928,25
3929,31
3930,3
3931,14
3932,27
3933,22
3934,6
3935,34
3936,25
3937,7
3938,14
3939,31
3940,13
3941,18
3942,23
3943,22
3944,19
3945,40
3946,24
3947,9
3948,46
3949,28
3950,38
3951,29
3952,11
3953,32
3954,40
3955,16
3956,20
3957,7
3958,12
3959,9
3960,21
3961,11
3962,30
3963,37
3964,7
3965,16
3966,25
3967,45
3968,31
3969,27
3970,8
3971,9
3972,25
3973,46
3974,42
3975,20
3976,30
3977,11
3978,31
3979,27
3980,44
3981,33
3982,42
3983,7
3984,39
3985,30
3986,15
3987,18
3988,24
3989,12
3990,35
3991,29
3992,21
3993,16
3994,34
3995,38
3996,31
3997,37
3998,34
3999,17
4000,7
4001,15
4002,39
4003,0
4004,27
4005,29
4006,3
4007,14
4008,14
4009,37
4010,35
4011,9
4012,28
4013,6
4014,28
4015,2
4016,19
4017,0
4018,1
4019,36
4020,13
4021,24
4022,40
4023,16
4024,24
4025,18
4026,42
4027,25
4028,5
4029,35
4030,15
4031,5
4032,42
4033,36
4034,4
4035,12
4036,26
4037,31
4038,36
4039,3
4040,36
4041,5
4042,5
4043,37
4044,42
4045,6
4046,41
4047,28
4048,24
4049,6
4050,38
4051,6
4052,18
4053,34
4054,34
4055,9
4056,34
4057,25
4058,19
4059,32
4060,41
4061,37
4062,22
4063,46
4064,15
4065,6
4066,13
4067,5
4068,13
4069,21
4070,22
4071,43
4072,23
4073,32
4074,5
4075,16
4076,29
4077,6
4078,17
4079,22
4080,30
4081,23
4082,19
4083,5
4084,24
4085,32
4086,45
4087,18
4088,5
4089,46
4090,38
4091,8
4092,6
4093,4
4094,26
4095,16
4096,0
4097,29
4098,43
4099,31
4100,39
4101,31
4102,25
4103,6
4104,27
4105,15
4106,44
4107,6
4108,20
4109,24
4110,0
4111,43
4112,9
4113,43
4114,7
4115,21
4116,23
4117,9
4118,24
4119,23
4120,8
4121,0
4122,41
4123,4
4124,19
4125,42
4126,3
4127,37
4128,23
4129,17
4130,32
4131,5
4132,24
4133,10
4134,22
4135,24
4136,6
4137,7
4138,37
4139,26
4140,4
4141,16
4142,31
4143,25
4144,39
4145,20
4146,32
4147,34
4148,2
4149,11
4150,18
4151,32
4152,26
4153,24
4154,10
4155,44
4156,3
4157,21
4158,8
4159,33
4160,35
4161,6
4162,39
4163,29
4164,34
4165,42
4166,13
4167,27
4168,19
4169,20
4170,22
4171,19
4172,44
4173,21
4174,8
4175,45
4176,19
4177,28
4178,43
4179,9
4180,14
4181,2
4182,38
4183,42
4184,10
4185,43
4186,13
4187,17
4188,16
4189,3
4190,7
4191,24
4192,31
4193,32
4194,11
4195,3
4196,9
4197,12
4198,36
4199,38
4200,42
4201,13
4202,0
4203,9
4204,2
4205,9
4206,12
4207,26
4208,24
4209,36
4210,0
4211,5
4212,29
4213,46
4214,6
4215,35
4216,44
4217,27
4218,22
4219,16
4220,15
4221,40
4222,3
4223,30
4224,17
4225,17
4226,44
4227,20
4228,0
4229,13
4230,30
4231,37
4232,22
4233,23
4234,28
4235,21
4236,31
4237,19
4238,13
4239,40
4240,40
4241,10
4242,30
4243,39
4244,29
4245,15
4246,15
4247,11
4248,44
4249,39
4250,25
4251,8
4252,26
4253,4
4254,27
4255,17
4256,5
4257,40
4258,30
4259,19
4260,26
4261,37
4262,30
4263,22
4264,37
4265,36
4266,11
4267,36
4268,38
4269,20
4270,0
4271,12
4272,39
4273,11
4274,43
4275,29
4276,13
4277,35
4278,20
4279,18
4280,14
4281,13
4282,22
4283,18
4284,30
4285,9
4286,22
4287,24
4288,45
4289,25
4290,45
4291,9
4292,45
4293,26
4294,19
4295,22
4296,41
4297,15
4298,27
4299,35
4300,44
4301,40
4302,45
4303,45
4304,38
4305,38
4306,2
4307,28
4308,14
4309,25
4310,40
4311,13
4312,16
4313,35
4314,11
4315,42
4316,28
4317,40
4318,31
4319,21
4320,14
4321,32
4322,4
4323,40
4324,46
4325,46
4326,4
4327,15
4328,39
4329,14
4330,23
4331,22
4332,25
4333,36
4334,7
4335,18
4336,17
4337,0
4338,43
4339,28
4340,29
4341,37
4342,24
4343,42
4344,32
4345,33
4346,18
4347,27
4348,3
4349,37
4350,20
4351,30
4352,37
4353,2
4354,37
4355,26
4356,2
4357,28
4358,3
4359,9
4360,34
4361,18
4362,41
4363,4
4364,41
4365,32
4366,3
4367,40
4368,36
4369,11
4370,38
4371,17
4372,20
4373,18
4374,7
4375,11
4376,12
4377,22
4378,5
4379,45
4380,37
4381,10
4382,6
4383,22
4384,0
4385,27
4386,24
4387,37
4388,27
4389,12
4390,32
4391,34
4392,42
4393,14
4394,11
4395,33
4396,2
4397,6
4398,44
4399,32
4400,41
4401,28
4402,6
4403,30
4404,21
4405,43
4406,27
4407,19
4408,0
4409,32
4410,35
4411,4
4412,34
4413,26
4414,0
4415,41
4416,45
4417,25
4418,31
4419,43
4420,34
4421,34
4422,8
4423,40
4424,44
4425,12
4426,9
4427,37
4428,3
4429,37
4430,3
4431,24
4432,38
4433,39
4434,39
4435,24
4436,8
4437,36
4438,30
4439,8
4440,25
4441,25
4442,38
4443,21
4444,16
4445,15
4446,31
4447,27
4448,14
4449,22
4450,21
4451,20
4452,19
4453,2
4454,23
4455,23
4456,23
4457,40
4458,21
4459,5
4460,38
4461,28
4462,30
4463,6
4464,45
4465,36
4466,40
4467,4
4468,12
4469,0
4470,2
4471,21
4472,8
4473,46
4474,1
4475,15
4476,37
4477,29
4478,5
4479,6
4480,30
4481,21
4482,14
4483,21
4484,34
4485,45
4486,22
4487,37
4488,36
4489,41
4490,33
4491,16
4492,4
4493,0
4494,9
4495,42
4496,29
4497,0
4498,45
4499,20
4500,28
4501,4
4502,9
4503,5
4504,46
4505,22
4506,31
4507,41
4508,45
4509,23
4510,12
4511,43
4512,23
4513,12
4514,34
4515,5
4516,20
4517,32
4518,20
4519,33
4520,32
4521,7
4522,35
4523,39
4524,36
4525,35
4526,5
4527,16
4528,22
4529,21
4530,8
4531,8
4532,25
4533,10
4534,16
4535,39
4536,11
4537,34
4538,28
4539,22
4540,10
4541,19
4542,10
4543,8
4544,44
4545,4
4546,13
4547,29
4548,24
4549,22
4550,30
4551,21
4552,5
4553,35
4554,46
4555,0
4556,42
4557,35
4558,30
4559,31
4560,3
4561,32
4562,46
4563,36
4564,38
4565,43
4566,10
4567,13
4568,13
4569,8
4570,24
4571,24
4572,38
4573,42
4574,30
4575,28
4576,5
4577,31
4578,2
4579,29
4580,0
4581,7
4582,35
4583,10
4584,14
4585,40
4586,19
4587,43
4588,0
4589,19
4590,46
4591,1
4592,8
4593,40
4594,45
4595,3
4596,36
4597,46
4598,32
4599,36
4600,45
4601,22
4602,35
4603,18
4604,39
4605,22
4606,23
4607,32
4608,32
4609,36
4610,31
4611,39
4612,43
4613,14
4614,11
4615,34
4616,35
4617,6
4618,8
4619,34
4620,4
4621,19
4622,0
4623,15
4624,34
4625,21
4626,26
4627,0
4628,40
4629,39
4630,37
4631,21
4632,34
4633,39
4634,40
4635,40
4636,28
4637,16
4638,26
4639,42
4640,12
4641,37
4642,19
4643,29
4644,39
4645,24
4646,36
4647,11
4648,23
4649,22
4650,9
4651,11
4652,22
4653,45
4654,11
4655,18
4656,16
4657,27
4658,25
4659,36
4660,40
4661,44
4662,9
4663,46
4664,16
4665,21
4666,41
4667,37
4668,5
4669,29
4670,11
4671,12
4672,30
4673,35
4674,15
4675,44
4676,9
4677,32
4678,33
4679,38
4680,6
4681,23
4682,35
4683,17
4684,3
4685,10
4686,28
4687,9
4688,18
4689,0
4690,21
4691,35
4692,40
4693,5
4694,6
4695,20
4696,21
4697,19
4698,32
4699,37
4700,10
4701,8
4702,32
4703,19
4704,24
4705,42
4706,6
4707,14
4708,23
4709,44
4710,19
4711,10
4712,38
4713,24
4714,10
4715,9
4716,3
4717,33
4718,18
4719,46
4720,32
4721,13
4722,34
4723,16
4724,32
4725,40
4726,43
4727,31
4728,15
4729,0
4730,43
4731,44
4732,21
4733,19
4734,41
4735,32
4736,27
4737,14
4738,17
4739,20
4740,22
4741,20
4742,39
4743,7
4744,18
4745,24
4746,29
4747,22
4748,19
4749,26
4750,44
4751,10
4752,27
4753,9
4754,22
4755,38
4756,34
4757,42
4758,25
4759,15
4760,34
4761,14
4762,12
4763,19
4764,27
4765,14
4766,31
4767,16
4768,9
4769,30
4770,41
4771,10
4772,1
4773,18
4774,7
4775,37
4776,25
4777,19
4778,36
4779,34
4780,34
4781,30
4782,9
4783,16
4784,4
4785,32
4786,16
4787,13
4788,45
4789,46
4790,18
4791,3
4792,14
4793,39
4794,26
4795,30
4796,21
4797,0
4798,38
4799,26
4800,21
4801,0
4802,41
4803,12
4804,42
4805,2
4806,29
4807,12
4808,29
4809,26
4810,29
4811,5
4812,45
4813,28
4814,23
4815,17
4816,46
4817,5
4818,17
4819,41
4820,6
4821,18
4822,16
4823,3
4824,24
4825,13
4826,23
4827,3
4828,4
4829,9
4830,4
4831,30
4832,26
4833,0
4834,6
4835,3
4836,27
4837,44
4838,18
4839,32
4840,8
4841,9
4842,27
4843,8
4844,15
4845,23
4846,20
4847,17
4848,40
4849,14
4850,23
4851,2
4852,44
4853,38
4854,12
4855,38
4856,26
4857,7
4858,0
4859,45
4860,37
4861,23
4862,38
4863,21
4864,29
4865,0
4866,35
4867,40
4868,37
4869,28
4870,9
4871,34
4872,39
4873,9
4874,0
4875,23
4876,45
4877,31
4878,30
4879,9
4880,23
4881,38
4882,5
4883,16
4884,10
4885,5
4886,15
4887,43
4888,15
4889,15
4890,28
4891,31
4892,10
4893,2
4894,0
4895,42
4896,29
4897,31
4898,44
4899,40
4900,11
4901,11
4902,4
4903,39
4904,38
4905,27
4906,45
4907,28
4908,30
4909,40
4910,39
4911,26
4912,46
4913,0
4914,12
4915,32
4916,20
4917,14
4918,1
4919,18
4920,41
4921,3
4922,31
4923,7
4924,27
4925,42
4926,46
4927,37
4928,23
4929,30
4930,3
4931,10
4932,40
4933,45
4934,46
4935,39
4936,25
4937,1
4938,3
4939,41
4940,33
4941,4
4942,46
4943,21
4944,22
4945,32
4946,3
4947,32
4948,38
4949,20
4950,21
4951,44
4952,14
4953,36
4954,14
4955,24
4956,17
4957,7
4958,28
4959,2
4960,21
4961,25
4962,19
4963,46
4964,37
4965,40
4966,10
4967,41
4968,8
4969,28
4970,20
4971,31
4972,2
4973,38
4974,23
4975,22
4976,42
4977,7
4978,38
4979,30
4980,40
4981,37
4982,37
4983,4
4984,21
4985,0
4986,45
4987,21
4988,27
4989,4
4990,23
4991,21
4992,39
4993,44
4994,27
4995,19
4996,21
4997,15
4998,16
4999,9
5000,37
5001,46
5002,17
5003,37
5004,15
5005,44
5006,19
5007,28
5008,46
5009,6
5010,41
5011,30
5012,46
5013,10
5014,36
5015,10
5016,2
5017,21
5018,33
5019,32
5020,33
5021,23
5022,19
5023,36
5024,4
5025,11
5026,44
5027,36
5028,45
5029,41
5030,22
5031,31
5032,6
5033,27
5034,16
5035,30
5036,26
5037,44
5038,16
5039,32
5040,42
5041,34
5042,3
5043,17
5044,16
5045,4
5046,38
5047,38
5048,36
5049,26
5050,5
5051,2
5052,24
5053,17
5054,35
5055,21
5056,17
5057,21
5058,21
5059,14
5060,9
5061,22
5062,38
5063,15
5064,15
5065,45
5066,37
5067,38
5068,40
5069,32
5070,26
5071,2
5072,21
5073,43
5074,34
5075,11
5076,8
5077,24
5078,3
5079,16
5080,20
5081,31
5082,19
5083,19
5084,8
5085,36
5086,3
5087,43
5088,34
5089,11
5090,20
5091,4
5092,40
5093,20
5094,0
5095,26
5096,39
5097,14
5098,24
5099,10
5100,10
5101,28
5102,6
5103,37
5104,45
5105,26
5106,35
5107,28
5108,0
5109,0
5110,39
5111,0
5112,44
5113,36
5114,3
5115,12
5116,42
5117,18
5118,36
5119,34
5120,25
5121,0
5122,46
5123,7
5124,37
5125,33
5126,3
5127,29
5128,9
5129,17
5130,11
5131,2
5132,26
5133,12
5134,3
5135,30
5136,20
5137,5
5138,34
5139,12
5140,16
5141,12
5142,10
5143,9
5144,21
5145,35
5146,37
5147,23
5148,7
5149,26
5150,38
5151,40
5152,36
5153,27
5154,20
5155,25
5156,10
5157,30
5158,6
5159,28
5160,14
5161,27
5162,30
5163,11
5164,19
5165,7
5166,45
5167,13
5168,9
5169,21
5170,28
5171,21
5172,37
5173,21
5174,40
5175,39
5176,15
5177,1
5178,43
5179,21
5180,8
5181,45
5182,17
5183,13
5184,22
5185,22
5186,36
5187,24
5188,7
5189,34
5190,6
5191,22
5192,5
5193,36
5194,30
5195,40
5196,13
5197,26
5198,0
5199,7
5200,42
5201,15
5202,46
5203,35
5204,40
5205,31
5206,21
5207,34
5208,42
5209,45
5210,37
5211,27
5212,20
5213,21
5214,22
5215,18
5216,28
5217,7
5218,33
5219,10
5220,40
5221,34
5222,25
5223,46
5224,44
5225,39
5226,12
5227,19
5228,25
5229,9
5230,7
5231,18
5232,4
5233,8
5234,45
5235,33
5236,36
5237,43
5238,43
5239,23
5240,16
5241,16
5242,9
5243,24
5244,26
5245,0
5246,2
5247,20
5248,42
5249,24
5250,28
5251,18
5252,23
5253,16
5254,12
5255,13
5256,40
5257,25
5258,46
5259,11
5260,12
5261,21
5262,16
5263,16
5264,4
5265,39
5266,0
5267,18
5268,9
5269,9
5270,9
5271,29
5272,4
5273,36
5274,31
5275,14
5276,28
5277,2
5278,12
5279,5
5280,26
5281,25
5282,35
5283,19
5284,24
5285,6
5286,42
5287,6
5288,22
5289,21
5290,35
5291,38
5292,41
5293,29
5294,40
5295,22
5296,19
5297,20
5298,31
5299,14
5300,38
5301,26
5302,15
5303,39
5304,43
5305,23
5306,45
5307,27
5308,39
5309,2
5310,40
5311,28
5312,24
5313,15
5314,17
5315,10
5316,4
5317,40
5318,9
5319,18
5320,6
5321,8
5322,13
5323,20
5324,15
5325,13
5326,45
5327,10
5328,12
5329,12
5330,12
5331,40
5332,36
5333,17
5334,7
5335,9
5336,13
5337,23
5338,46
5339,35
5340,5
5341,14
5342,21
5343,6
5344,15
5345,19
5346,25
5347,19
5348,9
5349,30
5350,32
5351,15
5352,17
5353,31
5354,0
5355,8
5356,21
5357,27
5358,7
5359,13
5360,22
5361,31
5362,6
5363,28
5364,9
5365,11
5366,20
5367,32
5368,2
5369,9
5370,20
5371,29
5372,11
5373,39
5374,26
5375,15
5376,14
5377,30
5378,1
5379,40
5380,46
5381,41
5382,42
5383,20
5384,21
5385,43
5386,6
5387,39
5388,5
5389,40
5390,14
5391,41
5392,29
5393,37
5394,5
5395,17
5396,33
5397,3
5398,10
5399,8
5400,36
5401,31
5402,12
5403,19
5404,28
5405,42
5406,24
5407,44
5408,11
5409,15
5410,39
5411,9
5412,27
5413,41
5414,12
5415,26
5416,12
5417,7
5418,7
5419,8
5420,21
5421,45
5422,46
5423,21
5424,45
5425,10
5426,14
5427,9
5428,3
5429,29
5430,10
5431,25
5432,15
5433,9
5434,10
5435,36
5436,19
5437,5
5438,32
5439,20
5440,17
5441,2
5442,5
5443,42
5444,16
5445,21
5446,19
5447,28
5448,16
5449,7
5450,25
5451,33
5452,11
5453,29
5454,16
5455,10
5456,46
5457,30
5458,43
5459,42
5460,37
5461,3
5462,32
5463,4
5464,34
5465,34
5466,39
5467,24
5468,35
5469,33
5470,31
5471,24
5472,15
5473,34
5474,32
5475,4
5476,32
5477,5
5478,12
5479,24
5480,21
5481,17
5482,37
5483,17
5484,37
5485,7
5486,43
5487,12
5488,3
5489,22
5490,7
5491,41
5492,17
5493,34
5494,39
5495,32
5496,11
5497,15
5498,8
5499,46
5500,36
5501,35
5502,38
5503,16
5504,43
5505,6
5506,21
5507,16
5508,8
5509,21
5510,23
5511,33
5512,40
5513,27
5514,10
5515,2
5516,13
5517,6
5518,29
5519,4
5520,9
5521,17
5522,19
5523,26
5524,9
5525,32
5526,44
5527,16
5528,17
5529,12
5530,13
5531,32
5532,21
5533,46
5534,32
5535,19
5536,13
5537,35
5538,46
5539,45
5540,6
5541,28
5542,18
5543,19
5544,29
5545,33
5546,39
5547,43
5548,30
5549,37
5550,6
5551,9
5552,39
5553,14
5554,24
5555,35
5556,31
5557,22
5558,14
5559,3
5560,43
5561,29
5562,26
5563,13
5564,43
5565,23
5566,14
5567,18
5568,29
5569,33
5570,36
5571,34
5572,8
5573,33
5574,2
5575,16
5576,8
5577,24
5578,25
5579,26
5580,17
5581,0
5582,39
5583,36
5584,16
5585,2
5586,7
5587,43
5588,43
5589,29
5590,25
5591,21
5592,14
5593,20
5594,19
5595,3
5596,9
5597,20
5598,30
5599,12
5600,37
5601,31
5602,29
5603,37
5604,34
5605,21
5606,14
5607,45
5608,15
5609,29
5610,20
5611,21
5612,42
5613,46
5614,23
5615,36
5616,27
5617,13
5618,26
5619,10
5620,35
5621,23
5622,10
5623,24
5624,46
5625,8
5626,30
5627,3
5628,14
5629,7
5630,21
5631,29
5632,42
5633,46
5634,13
5635,17
5636,4
5637,8
5638,40
5639,10
5640,16
5641,16
5642,35
5643,8
5644,37
5645,44
5646,41
5647,45
5648,3
5649,25
5650,30
5651,45
5652,2
5653,38
5654,29
5655,32
5656,35
5657,23
5658,5
5659,18
5660,30
5661,25
5662,40
5663,21
5664,6
5665,45
5666,13
5667,46
5668,17
5669,11
5670,22
5671,10
5672,46
5673,0
5674,1
5675,23
5676,36
5677,22
5678,15
5679,45
5680,45
5681,6
5682,0
5683,16
5684,31
5685,18
5686,9
5687,29
5688,46
5689,38
5690,24
5691,44
5692,41
5693,40
5694,4
5695,36
5696,23
5697,38
5698,30
5699,41
5700,2
5701,44
5702,21
5703,3
5704,29
5705,46
5706,44
5707,25
5708,17
5709,34
5710,18
5711,0
5712,43
5713,2
5714,13
5715,18
5716,27
5717,45
5718,37
5719,10
5720,10
5721,21
5722,18
5723,21
5724,28
5725,20
5726,39
5727,21
5728,34
5729,24
5730,46
5731,8
5732,44
5733,32
5734,33
5735,3
5736,28
5737,28
5738,20
5739,45
5740,2
5741,29
5742,32
5743,39
5744,17
5745,2
5746,23
5747,9
5748,8
5749,3
5750,15
5751,20
5752,28
5753,6
5754,35
5755,37
5756,21
5757,4
5758,5
5759,22
5760,28
5761,14
5762,5
5763,33
5764,28
5765,25
5766,37
5767,43
5768,29
5769,18
5770,23
5771,7
5772,23
5773,3
5774,15
5775,22
5776,39
5777,3
5778,32
5779,33
5780,26
5781,12
5782,13
5783,10
5784,3
5785,27
5786,17
5787,7
5788,4
5789,16
5790,0
5791,9
5792,34
5793,42
5794,43
5795,31
5796,37
